society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,BHK,Location,Total Floors,Servant_Room,Study_Room,Pooja_Room,Store_Room,Carpet_Area,Built_Up_Area,Super_BuiltUp_Area,piped_gas,waste_disposal,shopping_centre,intercom,power_backup,central_ac,wifi,garden,community,staff,water_storage,visitor_parking,lift,vaastu,security,swimming,gym,luxury_score,Hospital,Mall,Mandir/Church,ATM,Bank,School,College,Metro Station,Airport,Hotel,AC,Wardrobe,Microwave,Fridge,Stove,Curtains,Water Purifier,TV,Modular Kitchen,Geyser,Dining Table,Washing Machine,Exhaust Fan,Chimney,Light,Sofa,Fan,Bed,furnishing_type,area
Ansal Heights ,82.0,6029.0,2.0,2.0,1.0,12.0,,New Property,2, Sector 86 Gurgaon,14.0,0,0,0,0,1000.0,1300.0,1360.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013600928843921048
Zara Aavaas,40.0,7029.0,2.0,2.0,1.0,14.0,,Relatively New,2, Sector 104 Gurgaon,14.0,0,0,0,0,,,569.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005690709916062029
Godrej Nature Plus,114.99999999999999,11558.0,2.0,2.0,2.0,15.0,,Under Construction,2, Sector-33 Sohna,22.0,0,0,0,0,92.44,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009949818307665685
HCBS Sports Ville,35.0,4.0,2.0,2.0,2.0,8.0,,Relatively New,2, Sohna,13.0,0,0,0,0,,737147.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8.75
Antriksh Heights,94.5,7000.0,3.0,2.0,3.0,10.0,,New Property,3, Sector 84 Gurgaon,19.0,0,1,0,0,,,1350.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0135
Residency Grand,500.0,9615.0,5.0,5.0,3.0,2.0,East,Undefined,5, Sector 52 Gurgaon,12.0,0,0,0,0,,5200.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052002080083203325
Sare Green Parc,75.0,4820.0,3.0,2.0,2.0,16.0,,Undefined,3, Sector 92 Gurgaon,16.0,0,0,0,0,1261.0,1556.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015560165975103735
SS The Leaf,130.0,7926.0,2.0,2.0,2.0,17.0,,New Property,2, Sector 85 Gurgaon,26.0,0,0,0,0,,,1640.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,47,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01640171587181428
SS Almeria,150.0,7500.0,3.0,3.0,3.0,2.0,,New Property,3, Sector 84 Gurgaon,3.0,1,0,0,0,1700.0,,2000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,47,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
Sare Petioles,125.0,6097.0,3.0,3.0,3.0,18.0,,Under Construction,3, Sector 92 Gurgaon,20.0,1,0,0,0,2050.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020501886173527963
Signature Global Park,65.0,7907.0,2.0,1.0,2.0,3.0,,New Property,2, Sohna,4.0,0,0,0,0,822.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008220564057164538
Maxworth City Residences,90.0,7083.0,2.0,2.0,3.0,9.0,East,New Property,2, Sector 10A Gurgaon,11.0,0,0,0,0,,,1200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012706480304955527
Vatika XpreSS The Leafions,92.0,6815.0,2.0,2.0,3.0,3.0,,New Property,2, Sector 88B Gurgaon,3.0,0,0,0,0,1120.0,1350.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013499633162142333
Sare Petioles,130.0,6373.0,4.0,4.0,0.0,7.0,,Undefined,4, Sector 92 Gurgaon,7.0,0,0,0,0,,2040.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020398556409854073
Dhoot Time Residency,300.0,18271.0,3.0,3.0,3.0,14.0,,Relatively New,3, Sector 63 Gurgaon,16.0,1,0,0,0,1500.0,1642.0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2,0.016419462536259647
Signature Global Park,68.0,8252.0,2.0,2.0,2.0,3.0,,New Property,2, Sohna,4.0,0,0,0,0,824.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.008240426563257392
Samaspurkunj,55.0,5238.0,2.0,2.0,0.0,5.0,,Relatively New,2, Samaspur,5.0,0,0,0,0,1050.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.010500190912562046
MM Soulitude,133.0,16985.0,3.0,3.0,3.0,4.0,North-West,Under Construction,3, Sector 89 Gurgaon,4.0,0,1,0,0,783.0,1423.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007830438622313807
MM Woodshire,80.0,5856.0,2.0,2.0,3.0,14.0,,New Property,2, Sector 107 Gurgaon,14.0,0,0,0,0,,,1366.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01366120218579235
Tulip Petals,155.0,10000.0,3.0,2.0,3.0,6.0,East,Moderately Old,3, Sector 89 Gurgaon,11.0,0,0,0,1,,,1550.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.0155
Conscient Habitat,35.0,6422.0,2.0,2.0,1.0,3.0,North-East,Relatively New,2, Sector 99A Gurgaon,14.0,0,0,0,0,545.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23,,,,,,,,,,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054500155714730615
Unitech Fresco,185.0,11131.0,3.0,3.0,3.0,0.0,,Undefined,3, Nirvana country Pocket H,19.0,0,0,0,0,,1662.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016620249752942233
Sare Crescent Parc,49.0,4909.0,2.0,2.0,2.0,2.0,,Relatively New,2, Sector 92 Gurgaon,4.0,0,0,0,0,998.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009981666327154207
eSS The Leafel tower,185.0,11859.0,3.0,2.0,3.0,1.0,,Moderately Old,3, IFFCO Chowk,7.0,1,1,0,0,,1510.0,1560.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015599966270343199
ATS Tourmaline,229.99999999999997,8897.0,3.0,4.0,3.0,10.0,East,New Property,3, Sector 109 Gurgaon,27.0,1,0,0,0,,,2585.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,40,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025851410587838596
Ireo The Corridors,150.0,11111.0,2.0,2.0,2.0,10.0,,Relatively New,2, Sector 67A Gurgaon,19.0,0,0,0,1,1350.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.013500135001350014
Godrej Nature Plus,125.0,9025.0,2.0,2.0,3.0,15.0,,Under Construction,2, Sector-33 Sohna,22.0,0,0,0,0,1385.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013850415512465374
Umang Winter Hills,100.0,7500.0,2.0,2.0,2.0,3.0,,New Property,2, Sector 77 Gurgaon,18.0,0,0,0,0,1340.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,31,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334
Vatika Seven Elements,160.0,8163.0,3.0,3.0,3.0,5.0,,New Property,3, Sector 89 A Gurgaon,12.0,0,0,0,0,,,1960.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,24,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019600637020703172
Siddhartha Apartment,110.00000000000001,4327.0,4.0,3.0,3.0,9.0,North,Relatively New,4, Sector 95 Gurgaon,10.0,1,0,0,0,2542.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025421770279639478
DLF Garden City Floors,170.0,8588.0,3.0,4.0,2.0,1.0,,Under Construction,3, Sector 92 Gurgaon,4.0,0,0,0,0,,,1630.0,,,,,,,,,,,,,,,,,,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019795062878435025
Corona Gracieux,146.0,5500.0,4.0,6.0,3.0,8.0,,New Property,4, Sector 76 Gurgaon,13.0,1,0,0,0,,,2650.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026545454545454546
Signature Global City A,165.0,15263.0,2.0,2.0,2.0,1.0,,Under Construction,2, Sector 63A Gurgaon,4.0,0,0,0,0,,,1081.0,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010810456659896482
Godrej Oasis,265.0,16747.0,3.0,3.0,3.0,10.0,,New Property,3, Sector 88A Gurgaon,15.0,0,0,0,0,124.0,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158237296232161
Signature Global Grand IVA,30.0,8290.0,1.0,2.0,2.0,5.0,,New Property,1, Sector 103 Gurgaon,14.0,0,0,0,0,361.88,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036188178528347406
Zara Aavaas,65.0,8519.0,3.0,2.0,2.0,7.0,,New Property,3, Sector 104 Gurgaon,11.0,0,0,0,0,763.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007630003521540087
Smart World Orchard,257.0,15766.0,3.0,3.0,2.0,3.0,North-East,Under Construction,3, Sector 61 Gurgaon,4.0,0,1,0,0,1630.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.016300900672332867
Signature Global City ,78.0,7722.0,2.0,2.0,3.0,2.0,,Under Construction,2, Sector 92 Gurgaon,4.0,0,0,0,0,700.0,,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010101010101010102
Ramsons Kshitij,33.0,3911.0,2.0,2.0,1.0,14.0,South,New Property,2, Sector 95 Gurgaon,14.0,0,0,0,0,,,767.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.008437739708514446
Eldeco Accolade,120.0,8043.0,2.0,2.0,2.0,0.0,,Undefined,2, Sector-33 Sohna,15.0,0,0,0,0,849.0,1492.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014919806042521447
om appartments,40.0,4444.0,3.0,2.0,1.0,3.0,,Relatively New,3, Ashok Vihar Phase 2,4.0,0,0,0,0,900.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009000900090009001
the pearl apartmen,43.0,5584.0,2.0,2.0,1.0,2.0,,Relatively New,2, Patel Nagar,4.0,0,0,0,0,770.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0.007700573065902579
Bestech Park View Grand Spa,450.0,10714.0,4.0,6.0,3.0,17.0,,Relatively New,4, Sector 81 Gurgaon,33.0,1,0,0,0,,,4200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.042001120029867466
Signature Global Solera,38.0,6333.0,2.0,2.0,2.0,3.0,East,Relatively New,2, Sector 107 Gurgaon,14.0,0,0,0,0,600.0,,650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.006000315806095058
AVL  Gurgaon,75.0,7500.0,2.0,2.0,2.0,5.0,North-East,Relatively New,2, Sector 36A Gurgaon,10.0,0,0,0,0,727.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0.01
Tata Gurgaon Gateway,321.0,11825.0,3.0,3.0,3.0,9.0,,New Property,3, Sector 113 Gurgaon,24.0,0,0,0,0,,,2520.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027145877378435518
Breez Global Hill View,35.0,6315.0,2.0,2.0,2.0,14.0,West,New Property,2, Sohna,19.0,0,0,0,0,554.16,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055423594615993665
Umang Monsoon Breeze,75.0,6053.0,2.0,2.0,1.0,5.0,East,Undefined,2, Sector 78 Gurgaon,5.0,0,0,0,0,1100.0,1239.0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012390550140426235
Sare Green ParC Phase ,95.0,4856.0,4.0,3.0,3.0,4.0,North,Moderately Old,4, Sector 92 Gurgaon,19.0,0,0,0,0,,,1956.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019563426688632618
Lavanya Apartments,90.0,5056.0,3.0,3.0,0.0,7.0,,Undefined,3, Sector 81 Gurgaon,7.0,0,0,0,0,,1780.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017800632911392406
Signature Global Orchard Avenue,85.0,14237.0,2.0,2.0,0.0,10.0,,Undefined,2, Sector 93 Gurgaon,10.0,0,0,0,0,,597.0,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005970358923930603
Whiteland BliSS The Leafville,192.0,11794.0,3.0,3.0,2.0,3.0,,Undefined,3, Sector 76 Gurgaon,3.0,0,0,0,0,,1628.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016279464134305578
Smart World Gems,120.0,8433.0,3.0,3.0,2.0,2.0,East,Undefined,3, Sector 89 Gurgaon,2.0,0,0,0,0,920.0,1423.0,,,,,,,,,,,,,,,,,,,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014229811454998222
Signature Global City D Ph ,110.00000000000001,8148.0,3.0,3.0,1.0,2.0,North,Under Construction,3, Sector 37D Gurgaon,3.0,0,0,1,0,1350.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.013500245459008348
DLF Royalton Tower,650.0,20687.0,4.0,4.0,3.0,9.0,,Moderately Old,4, DLF Phase 5,15.0,1,0,0,0,,,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03142069898970368
Smart World Orchard,185.0,14800.0,2.0,2.0,2.0,3.0,,New Property,2, Sector 61 Gurgaon,4.0,0,0,0,0,1250.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125
Suncity Vatsal Valley,138.0,12212.0,2.0,2.0,2.0,4.0,East,Under Construction,2, Gwal Pahari,4.0,0,0,0,0,,1130.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.01130036030134294
Unitech Heritage City,426.0,13108.0,4.0,4.0,0.0,9.0,,Undefined,4, Mehrauli Gurgaon Road,9.0,0,0,0,0,,3250.0,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03249923710711016
Shapoorji Pallonji Joyville Gurugram,142.0,10380.0,2.0,2.0,3.0,14.0,,Undefined,2, Sector 102 Gurgaon,14.0,0,0,0,0,,1368.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013680154142581889
Krisumi Waterfall Residences,229.99999999999997,15551.0,2.0,2.0,2.0,23.0,,Undefined,2, Sector 36A Gurgaon,23.0,0,0,0,0,,1479.0,,,,,,,,,,,,,,,,,,,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014790045656227893
Birla Navya,370.0,15416.0,3.0,3.0,3.0,1.0,North,Under Construction,3, Sector 63A Gurgaon,4.0,0,0,0,0,2400.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400103788271925
Zara Aavaas,22.0,7302.0,1.0,2.0,2.0,2.0,,New Property,1, Sector 104 Gurgaon,3.0,0,0,0,0,301.28,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,41,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0030128731854286495
